Age,Workclass,Final Weight,EducationNum,Occupation,Capital Gain,capital loss,Hours per Week,Native Country,Income
41, Private,65372,16, Sales,0,0,50, United-States,1
23, Private,218215,12, Other-service,0,0,35, United-States,0
30, ?,147215,10, ?,0,0,30, United-States,0
31, Private,334744,9, Transport-moving,0,0,40, United-States,0
31, Private,149507,8, Craft-repair,0,0,43, United-States,0
29, ?,256211,2, ?,0,0,40, Philippines,0
25, Private,74883,13, Tech-support,0,1092,40, Philippines,0
40, Self-emp-not-inc,209833,10, Craft-repair,0,0,60, United-States,0
34, Private,174789,10, Other-service,0,0,50, United-States,0
40, Self-emp-not-inc,162312,9, Craft-repair,0,0,66, South,0
30, Self-emp-not-inc,79303,11, Farming-fishing,0,0,60, United-States,0
44, Private,320984,13, Sales,0,0,60, United-States,1
38, Private,87282,11, Exec-managerial,0,0,40, United-States,0
37, Private,549174,9, Craft-repair,0,0,50, United-States,1
32, Private,290964,13, Sales,0,1590,40, United-States,0
31, Self-emp-inc,304212,10, Exec-managerial,0,0,45, United-States,0
30, Local-gov,48542,8, Adm-clerical,0,0,40, United-States,0
30, Private,165503,13, Sales,0,0,65, United-States,0
47, Private,503454,8, Adm-clerical,0,0,40, United-States,0
46, Federal-gov,39606,14, Exec-managerial,0,0,40, England,1
33, Private,180551,10, Adm-clerical,0,0,40, United-States,0
25, Private,404951,13, Exec-managerial,0,0,38, United-States,0
33, Private,101345,9, Exec-managerial,0,0,42, Canada,1
33, Private,111363,13, Craft-repair,0,0,45, United-States,0
52, State-gov,303462,10, Protective-serv,0,0,40, United-States,0
24, Private,315303,9, Handlers-cleaners,0,0,25, United-States,0
37, Private,167482,6, Craft-repair,0,0,35, United-States,0
58, Private,234213,9, Craft-repair,14344,0,48, United-States,1
23, Private,154978,9, Other-service,0,0,40, Guatemala,0
36, Private,273604,13, Other-service,0,0,40, United-States,0
64, Private,102470,9, Craft-repair,0,0,40, United-States,0
55, Local-gov,99131,9, Prof-specialty,0,2246,40, United-States,1
25, Private,394503,10, Sales,0,0,40, United-States,0
30, Private,283767,9, Adm-clerical,0,0,40, ?,0
37, Private,77820,13, Exec-managerial,0,0,45, United-States,1
21, Private,347292,9, Craft-repair,0,0,40, United-States,0
27, Self-emp-not-inc,107846,9, Protective-serv,0,0,30, United-States,0
40, Private,145160,16, Prof-specialty,0,0,40, United-States,1
23, Private,240137,3, Handlers-cleaners,0,0,55, Mexico,0
17, ?,332666,6, ?,0,0,4, United-States,0
18, Private,178142,9, Craft-repair,0,0,40, United-States,0
43, Private,331894,10, Transport-moving,0,0,60, United-States,1
41, Private,115932,10, Exec-managerial,99999,0,50, United-States,1
54, ?,135840,10, ?,0,0,50, United-States,0
29, Self-emp-not-inc,151476,11, Adm-clerical,2174,0,40, United-States,0
19, Private,70982,11, Other-service,0,0,16, United-States,0
33, Private,204742,10, Sales,0,0,44, United-States,0
37, Private,242713,8, Priv-house-serv,0,0,40, United-States,0
43, Federal-gov,77370,9, Transport-moving,0,0,40, United-States,0
50, Private,269095,13, Exec-managerial,0,0,40, United-States,1
41, Private,204662,14, Exec-managerial,0,0,45, United-States,1
33, Private,287878,10, Other-service,0,0,26, United-States,0
47, Local-gov,178309,10, Prof-specialty,0,0,40, United-States,0
36, Private,185744,10, Exec-managerial,0,0,35, United-States,1
39, Private,65382,10, Exec-managerial,0,0,40, United-States,0
23, Private,269687,11, Tech-support,0,0,40, United-States,0
64, Federal-gov,175534,16, Prof-specialty,0,0,40, China,1
50, Private,121038,11, Other-service,0,0,40, United-States,0
21, ?,206681,7, ?,0,0,40, United-States,0
39, Private,346478,10, Exec-managerial,0,0,45, United-States,0
27, Private,189702,4, Craft-repair,0,0,40, United-States,0
74, ?,272667,12, ?,0,0,20, United-States,0
43, Self-emp-not-inc,277488,9, Farming-fishing,0,0,30, United-States,0
46, Self-emp-not-inc,148599,14, Craft-repair,0,0,50, United-States,1
22, Private,186452,6, Craft-repair,0,0,30, United-States,0
46, Private,192963,13, Adm-clerical,0,2415,35, Philippines,1
53, Private,313243,10, Craft-repair,0,2444,45, United-States,1
40, Private,254167,6, Transport-moving,0,0,35, United-States,0
43, Local-gov,114859,10, Transport-moving,0,0,17, United-States,0
47, State-gov,148171,16, Prof-specialty,0,0,50, France,1
28, Private,303954,9, Craft-repair,0,1848,42, United-States,1
24, Private,200089,9, Craft-repair,0,0,60, Mexico,1
56, Private,193453,13, Prof-specialty,0,1902,65, United-States,1
43, Local-gov,301638,8, Transport-moving,0,1579,40, United-States,0
20, Private,219266,9, Prof-specialty,0,0,36, ?,0
26, Private,483822,4, Handlers-cleaners,0,0,40, Guatemala,0
43, Self-emp-not-inc,35034,13, Prof-specialty,0,0,21, United-States,0
33, Private,209900,10, Tech-support,0,0,20, United-States,0
37, Private,190105,9, Adm-clerical,0,0,55, United-States,0
45, Private,304570,8, Machine-op-inspct,0,0,40, ?,0
22, Private,81145,9, Other-service,0,0,25, United-States,0
29, Private,176723,10, Sales,0,0,25, United-States,0
46, Private,186078,10, Machine-op-inspct,0,0,45, United-States,0
51, Private,107123,4, Transport-moving,0,0,40, United-States,0
32, Private,349028,9, Craft-repair,0,0,40, United-States,0
20, ?,144685,10, ?,0,1602,40, Taiwan,0
46, Private,389843,13, Sales,0,0,50, Germany,1
40, ?,224361,5, ?,0,0,5, Cuba,0
20, Private,282579,10, Other-service,0,0,40, United-States,0
40, Private,56072,14, Prof-specialty,0,0,20, United-States,0
30, Private,159442,9, Other-service,0,0,40, Ireland,0
28, Private,249571,9, Sales,0,0,40, United-States,0
28, Private,166481,4, Handlers-cleaners,0,2179,40, Puerto-Rico,0
36, Local-gov,117312,10, Transport-moving,0,0,40, United-States,0
45, Private,235924,13, Exec-managerial,0,0,40, United-States,0
45, Private,202812,13, Prof-specialty,0,0,40, United-States,1
33, Self-emp-not-inc,249249,3, Craft-repair,0,0,50, United-States,1
26, Private,291586,13, Transport-moving,0,0,20, United-States,0
35, Private,219902,11, Adm-clerical,0,0,40, United-States,0
65, Private,469602,13, Sales,0,0,15, United-States,0
43, Private,51506,8, Transport-moving,0,0,40, United-States,0
44, Private,179136,9, Sales,0,0,40, United-States,0
40, Local-gov,96554,9, Adm-clerical,0,0,40, United-States,0
58, Federal-gov,497253,13, Exec-managerial,0,0,40, United-States,1
23, Private,200967,9, Other-service,0,0,10, United-States,0
46, Private,190487,9, Priv-house-serv,0,0,28, Ecuador,0
51, Private,57101,5, Craft-repair,0,0,40, United-States,0
43, Private,184018,12, Prof-specialty,0,0,50, United-States,0
37, Private,172232,9, Other-service,0,0,30, United-States,0
19, Private,183532,10, Handlers-cleaners,0,0,25, United-States,0
49, Private,135643,9, Craft-repair,0,0,40, South,0
20, Private,216436,13, Sales,0,0,30, United-States,0
30, Private,488720,5, Handlers-cleaners,0,0,40, Mexico,0
41, Self-emp-not-inc,240900,9, Farming-fishing,0,0,20, United-States,0
21, Private,221661,9, Sales,0,0,35, United-States,0
39, Private,80638,10, Other-service,0,0,84, United-States,1
48, Private,107373,4, Handlers-cleaners,0,0,40, United-States,0
18, Private,120283,8, Sales,0,0,24, United-States,0
50, Private,226497,10, Tech-support,0,0,45, United-States,1
41, Private,264663,10, Prof-specialty,0,3900,40, United-States,0
29, ?,339100,7, ?,3418,0,48, United-States,0
38, Self-emp-inc,124665,13, Craft-repair,0,0,20, United-States,0
22, ?,117618,13, ?,0,0,25, United-States,0
42, Private,159449,13, Exec-managerial,5178,0,40, United-States,1
23, Private,70919,13, Exec-managerial,0,0,40, United-States,0
36, Self-emp-not-inc,151322,13, Prof-specialty,0,0,45, United-States,1
42, Self-emp-not-inc,29962,13, Sales,0,0,48, United-States,0
48, Private,34186,9, Farming-fishing,0,0,70, United-States,0
39, Private,435638,10, Machine-op-inspct,0,0,40, United-States,0
43, Private,143583,6, Handlers-cleaners,0,0,40, United-States,0
38, Self-emp-not-inc,164526,15, Prof-specialty,0,2824,45, United-States,1
47, Private,193047,16, Exec-managerial,99999,0,50, United-States,1
70, ?,346053,9, ?,0,0,40, United-States,0
23, Private,442274,8, Adm-clerical,0,0,40, United-States,0
31, Private,169104,13, Sales,0,0,40, ?,0
28, Private,285294,13, Sales,15024,0,45, United-States,1
55, Self-emp-not-inc,53566,16, Exec-managerial,0,0,30, United-States,0
27, Private,215014,9, Sales,0,0,35, Mexico,0
40, Private,174395,9, Other-service,0,0,60, Greece,0
29, Private,186733,9, Craft-repair,0,0,50, United-States,0
26, Private,159732,9, Transport-moving,0,0,40, United-States,0
41, Private,152958,9, Craft-repair,0,0,40, United-States,1
54, Private,76344,13, Other-service,0,0,50, United-States,0
28, ?,230704,9, ?,0,0,40, United-States,0
60, Local-gov,232769,7, Transport-moving,0,0,20, United-States,0
39, Private,58972,12, Exec-managerial,1506,0,40, United-States,0
21, Private,82847,10, Tech-support,0,0,50, United-States,0
43, Self-emp-inc,150533,9, Sales,0,0,68, United-States,1
64, ?,108082,10, ?,0,0,40, United-States,0
28, ?,291374,6, ?,0,0,40, United-States,0
63, Private,31389,7, Farming-fishing,0,0,12, United-States,0
45, Self-emp-not-inc,193451,10, Transport-moving,0,0,45, United-States,0
21, State-gov,96483,10, Adm-clerical,0,0,12, United-States,0
34, ?,190027,9, ?,0,0,40, United-States,0
18, Private,120544,5, Other-service,0,0,15, United-States,0
59, Private,261816,10, Exec-managerial,0,0,52, Outlying-US(Guam-USVI-etc),0
21, Local-gov,596776,10, Adm-clerical,0,0,40, Guatemala,0
47, Private,155664,14, Exec-managerial,99999,0,55, United-States,1
35, Private,142616,9, Other-service,0,0,30, United-States,0
42, Local-gov,143046,9, Transport-moving,0,0,40, United-States,0
27, State-gov,340269,10, Protective-serv,0,0,40, United-States,0
34, Private,199227,9, Transport-moving,0,0,50, United-States,0
26, Private,345405,9, Sales,2885,0,40, United-States,0
42, Private,247019,9, Craft-repair,0,0,40, United-States,1
19, Private,235909,10, Adm-clerical,0,0,20, United-States,0
59, ?,145574,12, ?,0,0,35, United-States,1
65, Self-emp-inc,66360,7, Exec-managerial,6418,0,35, United-States,1
41, State-gov,48997,9, Transport-moving,0,0,40, United-States,0
60, Federal-gov,165630,9, Tech-support,0,1977,40, United-States,1
29, Private,262478,9, Farming-fishing,0,0,30, United-States,0
39, Private,191161,10, Craft-repair,0,0,40, United-States,0
18, Private,194897,9, Handlers-cleaners,0,0,40, United-States,0
39, Private,165799,9, Exec-managerial,0,0,40, United-States,0
60, State-gov,352156,15, Prof-specialty,0,0,40, United-States,1
60, Private,141253,6, Farming-fishing,0,0,48, United-States,0
31, Self-emp-not-inc,111423,13, Craft-repair,0,0,55, United-States,0
36, ?,356838,8, ?,0,0,35, United-States,0
29, ?,189282,9, ?,0,0,27, United-States,0
44, Local-gov,323790,13, Protective-serv,0,0,40, United-States,1
53, Local-gov,233734,14, Prof-specialty,0,0,40, United-States,1
45, Private,145636,14, Exec-managerial,0,1977,43, United-States,1
18, Private,240543,7, Other-service,0,0,20, United-States,0
29, Private,107458,9, Transport-moving,0,0,40, United-States,0
34, Private,249948,10, Other-service,0,0,34, United-States,0
35, Private,204590,11, Other-service,0,0,40, United-States,1
63, Self-emp-not-inc,122442,10, Other-service,0,0,48, United-States,0
21, Private,121023,10, Other-service,0,0,9, United-States,0
35, Private,210945,9, Handlers-cleaners,0,0,50, United-States,0
25, Private,171236,9, Handlers-cleaners,0,0,40, United-States,0
45, ?,112453,9, ?,0,0,4, United-States,0
35, Private,22463,9, Craft-repair,0,0,40, United-States,0
22, ?,211013,10, ?,0,0,40, Mexico,0
23, Private,260617,6, Craft-repair,0,0,40, United-States,0
45, Private,102147,11, Exec-managerial,0,0,40, United-States,1
28, Private,181291,13, Exec-managerial,0,1564,50, United-States,1
68, Local-gov,144761,9, Protective-serv,0,1668,20, United-States,0
28, Private,30912,9, Other-service,0,0,43, United-States,0
34, Self-emp-not-inc,177639,12, Craft-repair,0,0,40, United-States,0
24, Private,220323,10, Prof-specialty,0,0,40, United-States,0
25, Private,111243,9, Sales,0,0,50, United-States,0
41, Private,187322,9, Machine-op-inspct,0,0,48, United-States,0
23, Private,156807,5, Handlers-cleaners,0,0,36, United-States,0
31, Private,189759,12, Adm-clerical,0,0,40, Italy,0
26, Private,173992,10, Craft-repair,0,0,45, United-States,1
22, Self-emp-not-inc,279802,10, Prof-specialty,0,0,3, United-States,0
31, Private,254304,6, Craft-repair,0,0,38, United-States,0
17, ?,103810,8, ?,0,0,40, United-States,0
31, Private,198069,9, Other-service,0,0,24, United-States,0
25, Private,231638,9, Adm-clerical,0,0,40, United-States,0
17, Private,121037,8, Sales,0,0,15, United-States,0
24, Private,204653,10, Craft-repair,0,0,40, United-States,0
30, Private,129227,9, Adm-clerical,0,0,40, United-States,0
37, Private,42645,9, Farming-fishing,0,0,40, United-States,0
19, Private,196119,9, Sales,0,0,35, United-States,0
40, Private,85995,6, Machine-op-inspct,0,0,40, United-States,1
20, Private,205839,10, Other-service,0,0,16, United-States,0
25, Private,181054,13, Sales,0,0,40, United-States,0
19, Private,283945,6, Handlers-cleaners,0,1602,45, United-States,0
50, Federal-gov,96657,13, Prof-specialty,0,0,40, United-States,0
28, Local-gov,336543,12, Protective-serv,0,0,40, Hong,1
40, Private,321758,9, Sales,0,0,40, United-States,1
29, Private,204984,9, Craft-repair,0,0,50, United-States,0
58, Private,210673,10, Adm-clerical,0,0,40, United-States,1
34, Private,136997,9, Adm-clerical,0,0,35, United-States,0
35, Private,210844,12, Exec-managerial,0,0,40, Puerto-Rico,0
48, Private,174386,14, Prof-specialty,0,0,40, El-Salvador,1
20, Private,215495,5, Exec-managerial,0,0,40, Mexico,0
30, Private,169186,9, Machine-op-inspct,0,0,60, United-States,0
21, Private,440969,9, Adm-clerical,0,0,40, United-States,0
53, Local-gov,248834,13, Prof-specialty,0,0,50, United-States,1
41, Local-gov,343079,13, Prof-specialty,0,1740,20, United-States,0
48, Private,313925,12, Prof-specialty,0,0,30, United-States,1
47, Self-emp-not-inc,102583,13, Sales,0,0,35, United-States,0
51, Private,183611,12, Exec-managerial,0,0,55, Germany,0
32, Federal-gov,115066,9, Tech-support,0,0,40, United-States,0
29, Private,212102,9, Other-service,0,0,30, United-States,0
51, Self-emp-not-inc,103257,15, Prof-specialty,0,0,40, United-States,0
22, Private,141028,9, Other-service,0,0,30, United-States,0
41, Self-emp-inc,151089,10, Exec-managerial,0,0,50, United-States,0
90, Local-gov,214594,4, Protective-serv,2653,0,40, United-States,0
33, Private,181388,9, Other-service,0,0,40, United-States,0
24, Private,233856,9, Machine-op-inspct,0,0,45, United-States,0
27, Private,706026,7, Handlers-cleaners,0,0,40, United-States,0
57, Private,319733,13, Machine-op-inspct,0,0,40, Poland,1
29, Private,259226,7, Machine-op-inspct,0,0,48, United-States,0
25, Private,178505,10, Exec-managerial,0,1504,45, United-States,0
57, Private,114495,9, Exec-managerial,0,0,60, United-States,0
77, Private,344425,5, Priv-house-serv,0,0,10, United-States,0
29, Private,255817,3, Other-service,0,0,40, El-Salvador,0
27, Private,203776,9, Craft-repair,0,0,50, United-States,0
25, Private,200318,9, Transport-moving,0,0,60, United-States,0
73, Self-emp-not-inc,241121,4, Farming-fishing,0,0,40, United-States,0
39, Private,83893,9, Adm-clerical,0,0,40, United-States,1
35, Private,278403,15, Prof-specialty,0,0,80, United-States,1
31, Private,159187,10, Craft-repair,0,0,40, United-States,1
46, Private,121168,9, Craft-repair,0,0,40, United-States,0
29, Private,231287,10, Tech-support,0,0,40, United-States,0
48, Local-gov,189762,9, Craft-repair,0,0,40, United-States,1
26, Private,31143,10, Craft-repair,0,0,40, United-States,0
36, Private,269042,9, Machine-op-inspct,0,0,40, Laos,0
35, Federal-gov,35309,13, Tech-support,0,0,28, ?,0
17, Private,132636,7, Sales,0,0,15, United-States,0
44, Private,90688,9, Machine-op-inspct,0,0,45, Laos,0
17, Private,108273,6, Sales,0,0,12, United-States,0
39, Private,117166,6, Machine-op-inspct,2635,0,40, United-States,0
28, Private,114158,10, Adm-clerical,0,0,26, United-States,0
64, ?,380687,13, ?,0,0,8, United-States,0
45, Private,178341,14, Prof-specialty,0,0,50, United-States,0
29, Private,77009,7, Sales,0,2754,42, United-States,0
31, Private,114937,13, Prof-specialty,0,0,35, United-States,0
49, Self-emp-not-inc,111959,13, Exec-managerial,0,0,60, Scotland,1
38, ?,155676,9, ?,0,0,40, United-States,0
59, State-gov,261584,13, Exec-managerial,0,0,40, Outlying-US(Guam-USVI-etc),0
50, Private,279129,13, Exec-managerial,0,0,55, United-States,1
50, Local-gov,36489,6, Other-service,0,0,40, United-States,0
49, Private,147002,9, Craft-repair,0,0,40, Puerto-Rico,0
22, Private,210474,9, Other-service,0,0,40, United-States,0
39, Local-gov,203070,9, Protective-serv,0,0,40, United-States,0
37, Private,267085,10, Craft-repair,0,0,40, United-States,0
18, ?,179484,8, ?,0,0,40, United-States,0
38, Private,227794,13, Adm-clerical,0,0,40, United-States,0
27, Federal-gov,188343,9, Exec-managerial,0,0,40, United-States,0
46, Private,70754,13, Prof-specialty,0,0,40, United-States,1
34, Self-emp-not-inc,203488,9, Craft-repair,0,0,60, United-States,0
28, Self-emp-not-inc,315417,15, Prof-specialty,2176,0,40, United-States,0
28, Private,30070,13, Sales,0,0,50, United-States,0
45, Private,77764,12, Craft-repair,0,0,40, United-States,0
29, Private,178469,9, Sales,0,0,40, United-States,0
28, Private,138692,13, Prof-specialty,0,1887,40, United-States,1
51, Local-gov,240358,9, Protective-serv,0,0,40, United-States,1
29, Private,159479,9, Transport-moving,0,0,55, United-States,0
49, Private,332355,9, Exec-managerial,0,0,40, United-States,0
39, Private,99065,10, Exec-managerial,0,0,39, United-States,0
45, Private,205100,13, Exec-managerial,15024,0,60, United-States,1
69, ?,628797,10, ?,0,0,20, United-States,0
19, Private,220001,10, Farming-fishing,0,0,50, United-States,0
51, Private,233149,12, Exec-managerial,0,0,45, United-States,1
44, Private,302424,9, Machine-op-inspct,0,0,55, United-States,0
27, Private,241607,13, Tech-support,0,0,50, United-States,0
17, ?,241021,8, ?,0,0,40, United-States,0
32, Private,160594,10, Other-service,0,0,35, United-States,0
37, Private,147258,5, Machine-op-inspct,0,0,50, United-States,1
54, Private,377701,9, Other-service,0,0,32, Mexico,0
34, Private,167497,10, Exec-managerial,7688,0,50, United-States,1
22, ?,131573,10, ?,0,0,8, United-States,0
44, Private,180609,10, Craft-repair,0,0,42, United-States,0
36, State-gov,36397,13, Prof-specialty,0,0,55, United-States,0
40, Federal-gov,177595,10, Craft-repair,0,1579,40, United-States,0
70, Private,221603,10, Sales,0,0,34, United-States,0
29, Private,253801,9, Craft-repair,0,0,40, Ecuador,0
45, Private,156117,11, Prof-specialty,0,0,32, United-States,0
23, Private,91842,13, Exec-managerial,0,0,30, United-States,0
60, Private,121832,7, Sales,0,0,40, United-States,1
55, Private,82098,9, Exec-managerial,0,0,55, United-States,0
39, Private,342448,13, Adm-clerical,0,0,45, United-States,0
49, Private,157272,9, Sales,0,0,50, United-States,0
56, State-gov,153451,10, Adm-clerical,0,0,35, United-States,0
38, Private,104094,10, Sales,0,0,40, United-States,0
67, Local-gov,190661,16, Prof-specialty,7896,0,50, United-States,1
33, Private,178449,10, Adm-clerical,0,0,49, United-States,0
41, Private,351161,9, Sales,0,1848,45, United-States,1
45, Local-gov,331482,12, Tech-support,0,0,40, United-States,0
35, Private,261012,10, Adm-clerical,0,0,40, United-States,0
60, Private,162947,3, Machine-op-inspct,0,0,40, Puerto-Rico,0
21, Private,30039,10, Prof-specialty,0,0,40, United-States,0
50, Local-gov,169182,9, Other-service,0,0,49, Dominican-Republic,0
26, Private,214637,9, Other-service,0,0,35, United-States,0
31, Federal-gov,381645,13, Prof-specialty,0,0,40, United-States,0
49, Private,34545,10, Exec-managerial,0,1887,40, United-States,1
23, Local-gov,185575,13, Prof-specialty,0,0,40, United-States,0
34, Private,149943,9, Other-service,0,0,40, Japan,0
50, Private,192203,7, Transport-moving,0,0,40, United-States,0
19, Private,188815,9, Other-service,34095,0,20, United-States,0
30, Private,189620,13, Prof-specialty,0,0,40, Poland,0
46, Private,196858,14, Prof-specialty,0,0,35, United-States,1
24, Private,110371,8, Machine-op-inspct,0,0,40, Mexico,0
53, Private,470368,12, Adm-clerical,0,0,48, United-States,0
50, Private,118565,7, Machine-op-inspct,0,0,40, United-States,0
20, Private,34590,10, Farming-fishing,0,0,60, United-States,0
52, Self-emp-inc,77392,9, Farming-fishing,0,0,60, United-States,0
45, Private,240356,10, Sales,0,0,55, United-States,0
25, State-gov,143062,9, Adm-clerical,0,0,40, United-States,0
42, State-gov,148316,11, Protective-serv,0,0,40, United-States,1
28, Private,163265,5, Sales,4508,0,40, United-States,0
24, Private,228613,7, Machine-op-inspct,0,0,40, United-States,0
56, Private,134195,14, Sales,0,0,50, United-States,0
54, Private,163826,9, Prof-specialty,0,0,40, United-States,0
48, Private,265083,6, Sales,0,0,38, United-States,0
48, Private,185143,14, Exec-managerial,0,0,40, United-States,0
23, Self-emp-inc,214542,10, Prof-specialty,0,0,50, United-States,0
39, Private,188540,9, Exec-managerial,0,0,45, United-States,0
19, Private,55284,9, Handlers-cleaners,0,0,25, United-States,0
32, Private,90446,6, Craft-repair,0,0,40, United-States,0
51, Federal-gov,140516,14, Prof-specialty,0,0,40, United-States,1
38, Private,32897,7, Sales,0,0,40, United-States,0
52, Private,54933,14, Prof-specialty,0,0,40, United-States,0
90, Private,52386,10, Other-service,0,0,35, United-States,0
48, Private,192894,16, Prof-specialty,0,0,40, United-States,1
27, Self-emp-not-inc,66473,13, Exec-managerial,0,0,50, United-States,0
85, Self-emp-not-inc,166027,9, Sales,0,0,50, United-States,0
30, Private,184687,9, Prof-specialty,0,0,30, United-States,0
59, Private,236731,4, Protective-serv,0,0,40, Puerto-Rico,0
52, State-gov,314627,14, Prof-specialty,0,0,40, United-States,0
46, Private,29437,12, Sales,0,0,50, United-States,0
75, Private,188612,9, Adm-clerical,0,0,40, United-States,0
53, Local-gov,216931,10, Protective-serv,4386,0,40, United-States,1
43, Private,162003,10, Machine-op-inspct,0,0,40, United-States,0
50, Private,128478,9, Craft-repair,0,0,60, United-States,1
44, Local-gov,196456,14, Prof-specialty,0,1669,40, United-States,0
32, Private,204792,7, Farming-fishing,0,0,40, United-States,0
32, Private,212064,13, Exec-managerial,0,0,40, United-States,1
42, Private,198619,11, Machine-op-inspct,0,0,40, United-States,0
31, Private,223212,9, Other-service,0,0,40, Mexico,0
39, Private,178815,9, Sales,0,0,55, United-States,0
41, Local-gov,112763,14, Prof-specialty,7430,0,36, United-States,1
33, Private,118500,10, Exec-managerial,0,0,40, United-States,0
40, Private,145504,9, Farming-fishing,0,0,40, United-States,0
41, Local-gov,132125,9, Protective-serv,0,0,40, United-States,0
27, Private,50295,10, Transport-moving,0,0,48, United-States,0
62, Private,210935,9, Other-service,0,0,20, United-States,0
53, ?,123011,9, ?,0,0,40, United-States,1
37, Private,286026,9, Prof-specialty,0,0,40, United-States,1
47, Private,209212,5, Machine-op-inspct,0,0,56, ?,0
47, Local-gov,80282,13, Prof-specialty,3137,0,40, United-States,0
72, Self-emp-not-inc,203289,10, Craft-repair,0,0,35, United-States,0
30, Private,426017,7, Other-service,0,0,19, United-States,0
78, ?,83511,4, ?,0,0,40, Portugal,0
40, Self-emp-not-inc,123306,15, Prof-specialty,0,0,45, United-States,1
54, Private,177675,9, Adm-clerical,0,0,42, United-States,0
55, Private,393768,11, Exec-managerial,0,0,40, United-States,0
28, Private,208249,10, Tech-support,0,0,24, United-States,0
55, Private,189528,3, Craft-repair,0,0,50, United-States,0
32, State-gov,131588,10, Tech-support,0,0,20, United-States,0
47, Self-emp-not-inc,479611,13, Sales,0,0,50, United-States,0
17, ?,216595,7, ?,0,0,20, United-States,0
40, Private,297396,10, Exec-managerial,0,0,60, United-States,0
28, Private,300915,9, Transport-moving,0,0,60, United-States,0
38, Private,186325,10, Exec-managerial,0,0,38, United-States,1
20, ?,40060,10, ?,0,0,56, United-States,0
40, Private,346964,9, Tech-support,0,0,40, United-States,0
20, Private,161978,9, Machine-op-inspct,0,0,40, United-States,0
43, Self-emp-inc,155293,13, Sales,0,0,60, United-States,1
46, Private,268281,13, Prof-specialty,0,0,40, United-States,0
30, Federal-gov,164552,13, Prof-specialty,0,1876,40, United-States,0
59, Private,100313,9, Exec-managerial,0,1887,40, United-States,1
19, Private,167859,9, Other-service,0,0,40, United-States,0
48, Private,109275,10, Exec-managerial,0,0,40, United-States,0
32, Private,136204,14, Exec-managerial,0,2824,55, United-States,1
54, Local-gov,186884,10, Transport-moving,0,0,30, United-States,0
66, ?,213149,10, ?,0,1825,40, United-States,1
24, Private,119704,9, Adm-clerical,0,0,40, United-States,0
42, Private,194710,10, Exec-managerial,0,0,40, United-States,0
29, Private,144784,9, Other-service,0,0,40, United-States,0
37, Private,93717,10, Adm-clerical,7298,0,45, United-States,1
39, Private,56648,9, Sales,0,0,47, United-States,0
63, Private,171635,13, Sales,0,0,40, United-States,0
36, Local-gov,61299,10, Craft-repair,0,0,40, United-States,0
20, ?,287681,10, ?,0,0,36, United-States,0
20, ?,114969,9, ?,0,0,40, United-States,0
28, Private,209205,14, Prof-specialty,0,0,45, United-States,1
19, Private,95078,9, Adm-clerical,0,0,15, United-States,0
17, Private,193769,5, Other-service,0,0,20, United-States,0
26, Private,90980,11, Adm-clerical,0,0,55, United-States,0
26, Private,37379,13, Exec-managerial,0,0,45, United-States,0
19, Private,111232,8, Transport-moving,0,0,15, United-States,0
43, Private,117158,10, Craft-repair,0,0,45, United-States,1
46, State-gov,394860,13, Prof-specialty,0,0,38, United-States,0
39, Private,273362,9, Craft-repair,0,0,40, United-States,1
44, ?,248876,13, ?,0,0,50, United-States,0
28, Private,65389,9, Other-service,0,0,30, United-States,0
64, Private,144182,9, Prof-specialty,0,0,23, United-States,0
73, Private,198526,9, Other-service,0,0,32, United-States,0
44, Local-gov,144778,13, Prof-specialty,0,0,40, United-States,1
41, Private,147314,9, Sales,0,0,50, United-States,0
64, Private,251292,3, Other-service,0,0,20, Cuba,0
19, Private,244115,9, Other-service,0,0,30, United-States,0
21, Private,198431,9, Handlers-cleaners,0,0,40, United-States,0
43, Private,218309,13, Sales,0,0,50, United-States,0
35, Local-gov,162651,13, Prof-specialty,0,0,40, Puerto-Rico,0
54, Private,240542,10, Sales,0,0,48, United-States,0
19, Private,71650,9, Farming-fishing,0,0,40, United-States,0
17, Private,98675,5, Other-service,0,0,20, United-States,0
50, Private,378747,9, Transport-moving,0,0,40, United-States,0
21, Private,27162,10, Other-service,0,0,16, United-States,0
21, Private,85088,10, Other-service,0,0,37, United-States,0
67, Local-gov,204123,13, Prof-specialty,0,0,10, United-States,0
24, Private,225515,13, Exec-managerial,0,0,40, United-States,0
65, Private,171584,13, Exec-managerial,0,0,40, United-States,0
62, Private,224953,6, Machine-op-inspct,0,0,40, United-States,0
48, Private,345831,10, Tech-support,0,0,40, United-States,1
25, Self-emp-inc,86745,13, Adm-clerical,0,0,40, United-States,0
18, Private,156950,9, Adm-clerical,0,0,35, United-States,0
34, Self-emp-inc,544268,9, Sales,0,0,50, United-States,0
31, State-gov,193565,14, Tech-support,0,0,40, United-States,0
46, Private,216164,9, Handlers-cleaners,0,0,40, United-States,0
63, ?,166425,10, ?,0,0,24, United-States,0
54, Private,202415,9, Craft-repair,0,0,40, United-States,1
55, Private,66356,9, Handlers-cleaners,0,0,40, United-States,0
29, Private,337693,3, Other-service,0,0,40, El-Salvador,0
39, Private,119098,11, Exec-managerial,0,0,40, United-States,0
40, Private,248094,9, Transport-moving,0,0,40, United-States,0
42, Federal-gov,460214,10, Adm-clerical,0,0,40, United-States,1
45, Private,170871,9, Craft-repair,7298,0,60, United-States,1
